date,lat,lon,gps,pressur,speed,external,internal,o-date,o-lat,o-lon,o-gpsalt,o-pressurealt,o-speed,o-externaltemp,o-internaltemp
1440693646612.9033,52.33679419354834,11.988368064516127,4580.47741935484,4433.5387096774175,114.94290322580645,1.9309677419354838,24.801537298387096,1440693646612.9033,52.33679419354834,11.988368064516127,4580.47741935484,4433.5387096774175,117.0403225806452,1.9309677419354838,24.644027217741936
1440693669869.5652,52.34117478260869,11.998898260869566,4635.278260869565,4491.735217391302,114.79043478260867,1.755652173913043,24.70703125,1440693669869.5652,52.34117478260869,11.998898260869566,4635.278260869565,4491.735217391302,113.6334782608696,1.755652173913043,24.770720108695652
1440693690714.2856,52.344060000000006,12.006020000000003,4687.671428571429,4539.91,115.53642857142857,1.5985714285714285,24.462890625,1440693690714.2856,52.344060000000006,12.006020000000003,4687.671428571429,4539.91,116.91928571428573,1.5985714285714285,24.462890625
1440693700000,52.345788125000006,12.010401250000001,4730.2625,4578.343437499999,115.92343749999996,1.3481250000000005,24.40185546875,1440693700000,52.345788125000006,12.010401250000001,4730.2625,4578.343437499999,116.77906249999997,1.3481250000000005,24.310302734375
1440693734714.2856,52.34998714285713,12.021085714285709,4776.692857142858,4627.551428571428,118.08142857142859,1.2114285714285713,24.21875,1440693734714.2856,52.34998714285713,12.021085714285709,4776.692857142858,4627.551428571428,118.08142857142859,1.2114285714285713,24.288504464285715
1440693745925.926,52.35384814814811,12.030328888888892,4811.699999999998,4659.007407407408,118.15259259259255,1.0755555555555556,24.25491898148148,1440693745925.926,52.35384814814811,12.028844444444449,4811.699999999998,4659.007407407408,118.27814814814812,1.0755555555555556,24.110243055555557
1440693765000,52.35669000000001,12.031624999999998,4873.88846153846,4714.585384615387,117.88461538461539,0.8780769230769235,24.21875,1440693765000,52.35669000000001,12.039045000000003,4873.88846153846,4714.585384615387,116.24384615384618,0.8780769230769235,24.143629807692307
1440693790000,52.359999411764726,12.038372941176466,4911.429411764705,4752.89705882353,118.91882352941174,0.7988235294117646,23.931525735294116,1440693790000,52.359999411764726,12.04043764705882,4911.429411764705,4752.89705882353,118.91764705882353,0.7988235294117646,23.931525735294116
1440693809583.3333,52.36021000000004,12.040000000000004,4957.733333333333,4775.885277777777,117.77916666666663,0.7177777777777782,23.988172743055557,1440693809583.3333,52.36021000000004,12.040000000000004,4957.733333333333,4060.8777777777773,118.20999999999998,0.7177777777777782,23.811848958333332
1440693829454.5454,52.36210818181819,12.047499999999996,5002.627272727275,4832.768181818183,116.14999999999999,0.6218181818181816,23.908025568181817,1440693829454.5454,52.36210818181819,12.047499999999996,5002.627272727275,4403.660000000001,116.14999999999999,0.6218181818181816,23.908025568181817
1440693840000,52.368671818181795,12.0717109090909,5056.754545454546,4881.982500000002,117.03590909090903,0.5186363636363637,23.81924715909091,1440693840000,52.368671818181795,12.0717109090909,5056.754545454546,4882.591136363639,119.2829545454546,0.5186363636363637,23.808149857954547
1440693875000,52.37198260869567,12.080964782608698,5111.769565217391,4945.8821739130435,117.23608695652179,0.357391304347826,23.794157608695652,1440693875000,52.37198260869567,12.080964782608698,5111.769565217391,4945.8821739130435,116.9326086956522,0.357391304347826,23.603091032608695
1440693890000,52.37527400000001,12.085438000000002,5150.593333333334,4953.512000000001,116.43333333333331,0.25333333333333347,23.33984375,1440693890000,52.37527400000001,12.083552000000001,5150.593333333334,4957.582666666667,117.17866666666666,0.25333333333333347,23.33984375
1440693913200,52.37801,12.079513500000003,5197.350000000002,5023.286499999999,117.44300000000003,0.08750000000000004,23.3154296875,1440693913200,52.37801,12,5197.350000000002,5023.286499999999,116.82549999999999,0.08750000000000004,23.3154296875
1440693929285.7144,52.37979857142858,12.085272857142858,5236.080952380949,5062.917142857141,116.85047619047616,-0.08428571428571431,23.2421875,1440693929285.7144,52.37979857142858,12.051379047619045,5236.080952380949,5062.917142857141,113.15333333333336,-0.08428571428571431,23.2421875
1440693946130.4348,52.38322304347829,12.086356521739132,5282.691304347827,5104.109130434785,116.82999999999997,-0.2460869565217391,23.2421875,1440693946130.4348,52.38322304347829,12.106626086956524,5282.691304347827,5104.109130434785,117.83739130434773,-0.2460869565217391,23.2421875
1440693967529.4119,52.38498411764713,12.103345882352945,5346.380490196077,5165.404901960784,115.88647058823524,-0.4901960784313727,23.2421875,1440693967529.4119,52.38498411764713,12.103345882352945,5346.380490196077,5165.404901960784,115.37803921568637,-0.4901960784313727,23.108149509803923
1440693990000,52.390162,12.130808000000004,5395.473333333332,5215.494000000001,114.78066666666668,-0.6913333333333334,23.2421875,1440693990000,52.390162,12.130808000000004,5395.473333333332,5215.494000000001,114.48800000000001,-0.6913333333333334,23.177083333333332
1440694008702.7026,52.39250918918922,12.137291891891888,5438.810810810808,5238.803513513514,115.18675675675675,-0.8237837837837835,23.21579391891892,1440694008702.7026,52.39250918918922,12.137291891891888,5438.810810810808,3753.1086486486483,115.12189189189189,-0.8237837837837835,22.79349662162162
1440694032857.1428,52.39620500000001,12.147347142857143,5496.157142857143,5301.5371428571425,115.00142857142859,-0.9707142857142858,23.102678571428573,1440694032857.1428,52.39620500000001,12.147347142857143,5496.157142857143,5301.5371428571425,113.50142857142859,-0.9707142857142858,23.102678571428573
1440694050480,52.3982552,12.152892400000002,5532.816000000001,5329.9248,115.49200000000006,-1.2063999999999997,22.83203125,1440694050480,52.3982552,12.152892400000002,5532.816000000001,5329.9248,120.24280000000007,-1.2063999999999997,22.63671875
1440694071419.3547,52.40136903225806,12.188761612903233,5571.6645161290335,5379.197741935484,115.3122580645161,-1.459032258064516,22.91141633064516,1440694071419.3547,52.40136903225806,9.534739032258063,5571.6645161290335,5380.211290322581,119.73129032258063,-1.459032258064516,22.67515120967742
1440694085000,52.40437526315791,12.169382105263162,5613.605263157894,5415.6894736842105,115.22684210526316,-1.6547368421052633,22.779605263157894,1440694085000,52.40437526315791,12.169382105263162,5613.605263157894,5415.6894736842105,114.47052631578947,-1.6547368421052633,22.728207236842106
1440694110921.0527,52.40846736842106,12.17938131578948,5657.1973684210525,5451.718684210527,116.20842105263168,-1.925,22.676809210526315,1440694110921.0527,52.40846736842106,12.17938131578948,5657.1973684210525,5194.262368421052,117.69421052631584,-1.925,22.49691611842105
1440694134250,52.40992,12.182879999999999,5694.275,5487.075000000002,117.62,-2.1125,22.75390625,1440694134250,52.40992,12.182879999999999,5694.275,4875.616250000001,121.26,-2.1125,22.265625
1440694146392.8572,52.41319857142857,12.190828571428568,5718.82142857143,5517.258928571427,115.32071428571427,-2.3335714285714277,22.562081473214285,1440694146392.8572,52.41319857142857,12.190828571428568,5718.82142857143,5517.258928571427,119.75714285714284,-2.3335714285714277,22.457449776785715
1440694163810.8108,52.41790918918918,12.194685945945936,5768.508108108105,5558.707027027026,116.67189189189183,-2.6348648648648663,22.358002533783782,1440694163810.8108,52.41790918918918,65.6153243243243,5768.508108108105,5263.354594594593,117.88810810810806,-2.6348648648648663,22.31841216216216
1440694192000,52.42082000000001,12.2,5804.378571428572,5603.023571428572,117.45285714285714,-2.844285714285714,22.265625,1440694192000,52.42082000000001,12.2,5804.378571428572,5603.023571428572,118.44714285714285,-2.844285714285714,22.265625
1440694207090.9092,52.42364272727272,12.216829090909096,5834.881818181817,5626.023636363639,116.8236363636363,-2.985454545454546,22.265625,1440694207090.9092,52.42364272727272,12.216829090909096,5834.881818181817,5626.023636363639,119.06818181818176,-2.985454545454546,22.11026278409091
1440694228296.2964,52.426718888888885,12.225084444444448,5872.805925925926,5659.754814814817,115.49777777777773,-3.168518518518519,22.265625,1440694228296.2964,52.426718888888885,12.225084444444448,5872.805925925926,5659.754814814817,115.42518518518516,-3.168518518518519,22.193287037037038
1440694240000,52.43018214285716,12.229937857142863,5915.094285714283,5702.237350000001,115.90535714285711,-3.379285714285713,22.265625,1440694240000,52.43018214285716,12.234017857142858,5915.094285714283,5702.237350000001,119.55000000000003,-3.379285714285713,22.213309151785715
1440694272400,52.43417000000001,12.199999999999996,5956.545000000001,5741.445999999998,115.57500000000002,-3.531500000000002,22.265625,1440694272400,52.43417000000001,12.199999999999996,5956.545000000001,5741.445999999998,116.53,-3.531500000000002,21.8994140625
1440694289846.1538,52.43633102564107,12.22145128205128,5995.146153846148,5786.234871794872,115.77769230769228,-3.76897435897436,22.09034455128205,1440694289846.1538,52.43633102564107,12.22145128205128,5995.146153846148,5786.234871794872,119.09410256410257,-3.76897435897436,22.027744391025642
1440694316615.3845,52.44248538461539,12.26208769230769,6036.49230769231,5822.35076923077,117.8576923076923,-3.9676923076923063,21.77734375,1440694316615.3845,52.44248538461539,12.26208769230769,6036.49230769231,5822.35076923077,118.40692307692308,-3.9676923076923063,21.77734375
1440694329400,52.443150000000024,12.263659999999994,6067.465000000001,5839.141500000002,115.36699999999999,-4.0714999999999995,21.8505859375,1440694329400,52.443150000000024,12.263659999999994,6067.465000000001,5839.141500000002,118.6795,-4.0714999999999995,21.7041015625
1440694350172.4138,52.44315000000004,12.26366,6111.996551724138,5885.762413793104,116.0955172413793,-4.228620689655172,21.827855603448278,1440694350172.4138,52.44315000000004,12.26366,6111.996551724138,5885.762413793104,119.19827586206897,-4.228620689655172,21.491109913793103
1440694364000,52.44643631578949,12.26968,6151.178947368423,5912.745263157895,116.53210526315794,-4.388421052631578,21.77734375,1440694364000,52.44643631578949,12.26968,6151.178947368423,5938.9326315789485,115.59947368421057,-4.388421052631578,21.571751644736842
1440694387571.4285,52.453621428571445,12.286697142857145,6189.045714285714,5960.381999999997,116.55914285714286,-4.59657142857143,21.554129464285715,1440694387571.4285,52.453621428571445,12.286697142857145,6189.045714285714,5963.935999999996,118.13028571428572,-4.59657142857143,21.470424107142858
1440694408333.3333,52.45743541666666,12.298025833333336,6239.358333333334,5994.021666666667,117.43291666666669,-4.7941666666666665,21.451822916666668,1440694408333.3333,52.45743541666666,12.298025833333336,6239.358333333334,5994.021666666667,118.57125000000008,-4.7941666666666665,21.187337239583332
1440694431159.0908,52.45969818181818,12.309109999999999,6300.725,6062.334545454548,117.49159090909093,-5.051363636363638,21.333451704545453,1440694431159.0908,52.46096409090907,12.309109999999999,6300.725,6062.334545454548,115.56840909090911,-5.051363636363638,21.222478693181817
1440694466107.1428,52.46000000000002,12.31497,6375.321428571429,6136.90142857143,117.99035714285719,-5.371071428571432,21.2890625,1440694466107.1428,52.46000000000002,12.31497,6375.321428571429,6136.90142857143,122.32392857142862,-5.371071428571432,21.062360491071427
1440694489375,52.467671500000016,12.328614874999996,6451.312500000001,6199.7665000000015,119.70025000000007,-5.657250000000003,21.1181640625,1440694489375,52.467671500000016,12.328614874999996,6451.312500000001,6200.8555000000015,119.27250000000004,-5.657250000000003,20.86181640625
1440694527000,52.47529166666667,12.344394166666662,6537.929166666668,6286.312500000001,119.73000000000003,-5.967083333333334,20.902506510416668,1440694527000,52.47529166666667,12.344394166666662,6537.929166666668,6286.312500000001,120.2904166666667,-5.967083333333334,20.86181640625
1440694550000,52.47906249999999,12.354353749999994,6588.3208333333305,6341.787083333334,120.00375000000001,-6.296666666666664,20.902506510416668,1440694550000,52.47906249999999,12.354353749999994,6588.3208333333305,6341.787083333334,120.27916666666668,-6.296666666666664,20.332845052083332
1440694569041.6667,52.48206791666667,12.357689583333332,6641.637499999998,6386.603333333335,119.50166666666671,-6.502083333333334,20.80078125,1440694569041.6667,52.48206791666667,12.342393333333339,6641.637499999998,6386.603333333335,116.87708333333337,-6.502083333333334,20.73974609375
1440694591206.8965,52.486202413793144,12.370838275862067,6697.727586206896,6437.34206896552,119.89448275862063,-6.730344827586209,20.80078125,1440694591206.8965,52.486202413793144,12.35921896551724,6697.727586206896,6437.34206896552,121.71827586206894,-6.730344827586209,20.58189655172414
1440694609961.5386,52.4890996153846,12.38071038461538,6738.503846153846,6480.603461538462,118.56769230769227,-6.93423076923077,20.42518028846154,1440694609961.5386,52.4890996153846,12.38071038461538,6738.503846153846,6480.603461538462,118.52423076923068,-6.93423076923077,20.42518028846154
1440694621000,52.49228692307691,12.389078846153847,6790.996153846155,6526.633846153849,119.5873076923077,-7.18346153846154,20.350060096153847,1440694621000,52.49228692307691,12.389078846153847,6790.996153846155,6526.633846153849,117.32076923076923,-7.18346153846154,20.274939903846153
1440694649451.6128,52.495651612903245,12.39581032258065,6839.541935483871,6587.184193548384,120.59032258064515,-7.431612903225808,20.3125,1440694649451.6128,52.495651612903245,12.396046451612905,5853.988709677419,6587.184193548384,117.7577419354839,-7.431612903225808,11.491935483870968
1440694666000,52.49914079999999,12.399519599999998,6903.031999999999,6645.298799999998,117.33560000000001,-7.7652000000000045,20.3125,1440694666000,52.49914079999999,12.401748399999997,5924.1856,6645.298799999998,116.97720000000001,-7.7652000000000045,17.63671875
1440694692888.889,52.49991,12.400000000000004,6958.822222222221,6685.975555555557,116.0266666666667,-7.926666666666667,20.3125,1440694692888.889,52.49991,12.400000000000004,6958.822222222221,6685.975555555557,116.49722222222223,-7.926666666666667,19.85134548611111
1440694708903.2258,52.50300903225808,12.405322258064514,7002.006451612905,6708.903870967743,115.88838709677418,-8.15838709677419,20.139238911290324,1440694708903.2258,52.50300903225808,12.425967419354837,7002.006451612905,5352.4293548387095,111.87451612903223,-8.15838709677419,20.186491935483872
1440694730840,52.508204799999994,12.427617599999998,7035.424000000004,6766.1804,114.95280000000002,-8.372399999999999,19.98046875,1440694730840,52.508204799999994,12.427617599999998,5358.118400000001,6766.1804,112.15640000000003,-8.372399999999999,19.86328125
1440694752035.7144,52.51117999999998,12.434660000000004,7092.124285714287,6813.977857142856,114.84000000000002,-8.598214285714283,19.841657366071427,1440694752035.7144,52.51117999999998,12.434660000000004,7092.124285714287,6813.977857142856,115.47214285714288,-8.598214285714283,19.841657366071427
1440694771062.5,52.511179999999996,12.434660000000001,7140.30625,6852.795624999999,115.94937500000002,-8.826249999999998,19.82421875,1440694771062.5,52.511179999999996,12.434660000000001,7140.30625,6852.795624999999,115.94937500000002,-8.826249999999998,19.793701171875
1440694787800,52.516190000000016,12.446202500000002,7173.085000000001,6881.119499999998,114.9345,-9.02,19.82421875,1440694787800,52.516190000000016,12.446202500000002,7173.085000000001,6881.119499999998,117.18299999999999,-9.02,19.62890625
1440694803846.1538,52.520953461538475,12.454788846153845,7222.050000000003,6925.991923076926,116.32076923076922,-9.231923076923078,19.749098557692307,1440694803846.1538,52.520953461538475,12.449605769230768,7222.050000000003,6925.991923076926,118.1626923076923,-9.231923076923078,19.749098557692307
1440694823000,52.52409789473684,12.451164210526318,7268.436842105264,6978.716315789473,114.99105263157897,-9.457894736842105,19.3359375,1440694823000,52.52409789473684,12.403748421052635,7268.436842105264,6978.716315789473,117.99473684210524,-9.457894736842105,19.3359375
1440694848259.2593,52.52778666666664,12.471910000000001,7308.377777777774,7010.900740740742,116.25740740740746,-9.64814814814815,19.35402199074074,1440694848259.2593,52.52778666666664,12.471910000000001,7308.377777777774,7010.900740740742,119.46185185185192,-9.64814814814815,19.31785300925926
1440694865000,52.527839999999976,12.472029999999997,7356.499999999999,7056.089999999999,116.38636363636364,-9.896363636363633,19.3359375,1440694865000,52.527839999999976,12.472029999999997,7356.499999999999,7056.089999999999,120.88772727272722,-9.896363636363633,19.18057528409091
1440694893058.8235,52.531538823529395,12.472029999999998,7404.600000000001,7105.06588235294,116.6676470588235,-10.04529411764706,19.364659926470587,1440694893058.8235,52.531538823529395,12.446607647058826,7404.600000000001,7105.06588235294,118.60176470588237,-10.04529411764706,19.278492647058822
1440694914484.8484,52.54131454545458,12.49174636363636,7461.663636363639,7156.2027272727255,117.47363636363639,-10.450000000000005,19.24715909090909,1440694914484.8484,52.54131454545458,12.463370909090907,7461.663636363639,7156.2027272727255,119.19363636363639,-10.450000000000005,19.025213068181817
1440694946423.077,52.5471946153846,12.512531538461534,7523.662692307692,7214.995384615384,121.83230769230771,-10.726923076923073,18.96033653846154,1440694946423.077,52.5471946153846,12.512531538461534,7523.662692307692,7214.995384615384,121.71653846153848,-10.726923076923073,18.96033653846154
1440694968785.7144,52.54867678571428,12.514986071428567,7574.010714285715,7246.3928571428605,126.05392857142859,-10.978214285714285,18.934849330357142,1440694968785.7144,52.54867678571428,12.515557142857137,7574.010714285715,7248.503571428576,126.05392857142859,-10.978214285714285,18.655831473214285
1440694991238.0952,52.555409047619065,12.50559095238095,7628.585714285715,7310.510952380953,127.7895238095238,-11.177142857142861,18.917410714285715,1440694991238.0952,52.555409047619065,12.510525714285714,7628.585714285715,7310.510952380953,127.48095238095237,-11.177142857142861,18.708147321428573
1440695002280,52.557210000000005,12.518417599999996,7663.284000000003,7339.508800000002,131.27680000000004,-11.3628,18.8671875,1440695002280,52.557210000000005,12.511303599999998,7663.284000000003,7342.040000000004,131.93440000000004,-11.3628,18.69140625
1440695027153.8462,52.56199615384616,12.543941153846154,7713.381076923079,7383.637307692306,130.21307692307698,-11.578461538461537,18.79131610576923,1440695027153.8462,52.56199615384616,12.543941153846154,7713.381076923079,7383.637307692306,132.76000000000005,-11.578461538461537,18.753756009615383
1440695049560.9756,52.56675390243906,12.55564097560976,7781.095121951216,7449.873658536584,131.2753658536585,-11.888780487804874,18.538014481707318,1440695049560.9756,52.56675390243906,12.55564097560976,7781.095121951216,7124.639999999999,132.24341463414632,-11.888780487804874,18.299828506097562
1440695075000,52.567869999999985,12.55842,7820.085714285714,7491.772857142857,132.43,-12.115714285714287,18.84765625,1440695075000,52.567869999999985,12.55842,7820.085714285714,7491.772857142857,132.43,-12.115714285714287,17.87109375
1440695088535.7144,52.5721707142857,12.569576785714288,7853.292857142855,7508.821428571428,132.68535714285713,-12.258928571428568,18.307059151785715,1440695088535.7144,52.5721707142857,12.569576785714288,7853.292857142855,6077.771428571429,132.59392857142856,-12.258928571428568,18.2373046875
1440695107708.3333,52.576308333333344,12.581011250000001,7897.433333333334,7563.25541666667,132.9716666666666,-12.487083333333329,18.277994791666668,1440695107708.3333,52.576308333333344,12.581011250000001,7897.433333333334,7563.25541666667,132.5724999999999,-12.487083333333329,17.68798828125
1440695127344.8276,52.57954689655171,12.589865517241384,7939.572413793102,7606.4582758620645,133.89620689655175,-12.69,18.039466594827587,1440695127344.8276,52.57954689655171,12.589865517241384,7939.572413793102,7606.4582758620645,134.55931034482765,-12.69,17.921605603448278
1440695147142.8572,52.582411904761926,12.597997619047625,7987.071428571426,7622.299999999999,133.3185714285714,-12.94190476190476,18.057105654761905,1440695147142.8572,52.582411904761926,12.597997619047625,7987.071428571426,7622.299999999999,134.38047619047626,-12.94190476190476,17.847842261904763
1440695171487.805,52.58752024390244,12.604135365853653,8053.053658536583,7707.911243902438,134.33341463414638,-13.222926829268301,17.632907774390244,1440695171487.805,52.58752024390244,14.950857317073172,8053.053658536583,7707.911243902438,137.15268292682921,-13.222926829268301,17.632907774390244
1440695197333.3333,52.59136,12.599999999999996,8108.525000000002,7760.8499999999985,136.0091666666667,-13.419999999999996,17.789713541666668,1440695197333.3333,52.59136,12.599999999999996,8108.525000000002,7760.8499999999985,134.7458333333334,-13.419999999999996,17.2607421875
1440695207714.2856,52.591359999999995,12.599999999999996,8132.533333333333,7787.141428571427,134.15619047619052,-13.59238095238095,17.3828125,1440695207714.2856,52.591359999999995,12.599999999999996,8132.533333333333,7787.141428571427,133.48999999999998,-13.59238095238095,17.522321428571427
1440695232750,52.59445999999999,12.619550000000007,8199.150000000001,7844.301944444444,134.5808333333333,-13.800833333333339,17.396375868055557,1440695232750,52.59445999999999,12.619550000000007,8199.150000000001,7844.301944444444,134.76805555555546,-13.800833333333339,17.220052083333332
1440695257413.7932,52.59879999999999,12.646920000000003,8261.496551724138,7885.994827586201,134.7041379310345,-14.16689655172414,17.332300646551722,1440695257413.7932,52.59879999999999,12.646920000000003,7980.820000000001,7887.1437931034425,132.38896551724136,-14.16689655172414,17.096578663793103
1440695278000,52.5988,12.64692,8222.1,7927.1900000000005,133.34,-14.34,17.3828125,1440695278000,52.5988,12.64692,82.48,7927.1900000000005,133.34,-14.34,17.3828125
1440695289783.7837,52.60622216216215,12.632774594594602,8333.986486486489,7978.545405405401,134.43864864864872,-14.535675675675671,17.026499155405407,1440695289783.7837,52.60622216216215,13.02453027027027,8113.867027027028,7978.545405405401,135.11189189189187,-14.535675675675671,16.90772804054054
1440695312272.7273,52.60995272727273,12.612796363636361,8390.50818181818,8019.199090909091,132.91636363636366,-14.76818181818182,17.116477272727273,1440695312272.7273,52.60995272727273,12.620694545454542,8390.50818181818,8019.199090909091,129.23,-14.76818181818182,16.938920454545453
1440695323807.6924,52.610519999999966,12.600000000000001,8425.851923076927,8050.60653846154,133.95807692307693,-14.939615384615378,16.89453125,1440695323807.6924,52.610519999999966,12.600000000000001,7273.779615384616,6823.766538461539,131.25230769230768,-14.939615384615378,16.89453125
1440695343000,52.61083416666664,12.604361666666664,8478.654166666664,8108.922499999998,132.7516666666667,-15.19166666666667,16.89453125,1440695343000,52.61083416666664,12.604361666666664,8478.654166666664,8108.922499999998,133.57125000000005,-15.19166666666667,16.89453125
1440695366461.5386,52.618953846153815,12.705988461538462,8515.153846153846,8146.764615384615,133.9076923076923,-15.461153846153849,16.70673076923077,1440695366461.5386,52.618953846153815,12.705988461538462,8515.153846153846,8146.764615384615,133.2096153846153,-15.461153846153849,16.70673076923077
1440695385840,52.619639999999976,12.709450000000002,8557.976000000002,8181.7660000000005,133.11679999999996,-15.698400000000003,16.4453125,1440695385840,52.619639999999976,12.709450000000002,8557.976000000002,8183.368400000001,133.24359999999996,-15.698400000000003,16.3671875
1440695406666.6667,52.623302500000015,12.704724999999996,8604.5375,8223.777916666664,133.00208333333336,-15.82625,16.40625,1440695406666.6667,52.623302500000015,12.703543749999994,8604.5375,8223.777916666664,132.98458333333338,-15.82625,16.385904947916668
1440695429787.879,52.628509696969736,12.731194242424253,8645.807272727276,8264.49212121212,133.5784848484848,-16.080909090909078,16.40625,1440695429787.879,52.628509696969736,12.72861696969698,8645.807272727276,8264.49212121212,133.93696969696964,-16.080909090909078,16.40625
1440695451250,52.630180000000024,12.74094,8685.475000000004,8304.287916666668,133.39124999999993,-16.336666666666666,16.40625,1440695451250,52.630180000000024,12.74094,8685.475000000004,8304.287916666668,133.04166666666663,-16.336666666666666,16.162109375
